Date,ADA-USD_ADJCLOSE,ADA-USD_CLOSE,ADA-USD_HIGH,ADA-USD_LOW,ADA-USD_OPEN,ADA-USD_VOLUME
2021-12-08,1.3970739841461182,1.3970739841461182,1.4236880540847778,1.3435169458389282,1.38093900680542,1764297116.0
2021-12-09,1.2904399633407593,1.2904399633407593,1.407884955406189,1.2904399633407593,1.3937389850616455,1670588001.0
2021-12-10,1.211688995361328,1.211688995361328,1.3318530321121216,1.2100239992141724,1.2917530536651611,1721213997.0
2021-12-11,1.354248046875,1.354248046875,1.3621569871902466,1.1951429843902588,1.213407039642334,1693932686.0
2021-12-12,1.3472820520401,1.3472820520401,1.4119600057601929,1.3218369483947754,1.3522210121154783,1473164555.0
2021-12-13,1.2253479957580566,1.2253479957580566,1.357772946357727,1.2025740146636963,1.3478950262069702,1448791702.0
2021-12-14,1.2228349447250366,1.2228349447250366,1.2698760032653809,1.2014219760894775,1.2244600057601929,1596202685.0
2021-12-15,1.3118469715118408,1.3118469715118408,1.3292690515518188,1.2071609497070312,1.2662630081176758,1634066534.0
2021-12-16,1.2405339479446411,1.2405339479446411,1.3310099840164185,1.2367839813232422,1.31181800365448,1293311594.0
2021-12-17,1.2198920249938965,1.2198920249938965,1.2586950063705444,1.1878809928894043,1.2407439947128296,1376131289.0
2021-12-18,1.242534041404724,1.242534041404724,1.2672220468521118,1.2019469738006592,1.2205170392990112,1057989368.0
2021-12-19,1.2446609735488892,1.2446609735488892,1.3093849420547483,1.241757035255432,1.242393970489502,1220196479.0
2021-12-20,1.2382400035858154,1.2382400035858154,1.2606990337371826,1.2027159929275513,1.2434370517730713,1365306484.0
2021-12-21,1.2808589935302734,1.2808589935302734,1.289425015449524,1.229115009307861,1.2364189624786377,1149078005.0
2021-12-22,1.3280409574508667,1.3280409574508667,1.3667980432510376,1.278285026550293,1.2803369760513306,1528804985.0
2021-12-23,1.4746910333633425,1.4746910333633425,1.489488959312439,1.3111209869384766,1.3288429975509644,2068524292.0
2021-12-24,1.3923670053482056,1.3923670053482056,1.4903470277786257,1.3834799528121948,1.473876953125,1337799712.0
2021-12-25,1.4534950256347656,1.4534950256347656,1.4607330560684204,1.3852189779281616,1.394186019897461,1005403101.0
2021-12-26,1.4560450315475464,1.4560450315475464,1.4683270454406738,1.4108339548110962,1.453510046005249,1111799397.0
2021-12-27,1.5129129886627195,1.5129129886627195,1.5907280445098877,1.4520879983901978,1.455837965011597,1891237484.0
2021-12-28,1.4022639989852903,1.4022639989852903,1.537979006767273,1.3813519477844238,1.5150920152664185,2111991275.0
2021-12-29,1.330814003944397,1.330814003944397,1.4361129999160769,1.32846999168396,1.4019620418548584,1516774796.0
2021-12-30,1.360414981842041,1.360414981842041,1.3764740228652954,1.300004005432129,1.332746982574463,1292798472.0
2021-12-31,1.310209035873413,1.310209035873413,1.3792020082473757,1.2873649597167969,1.3604700565338137,1271633462.0
2022-01-01,1.3769750595092771,1.3769750595092771,1.3769750595092771,1.309787034988403,1.310130000114441,851279685.0
2022-01-02,1.3775839805603027,1.3775839805603027,1.388754963874817,1.3465150594711304,1.3770170211791992,881893010.0
2022-01-03,1.3216370344161987,1.3216370344161987,1.377599000930786,1.3157999515533447,1.377599000930786,956659954.0
2022-01-04,1.3116580247879028,1.3116580247879028,1.3496819734573364,1.299481987953186,1.3215080499649048,1014646349.0
2022-01-05,1.236001968383789,1.236001968383789,1.3508750200271606,1.2026790380477903,1.3119440078735352,1416139355.0
2022-01-06,1.2797820568084717,1.2797820568084717,1.2945760488510132,1.1934159994125366,1.2352089881896973,1559075484.0
2022-01-07,1.2115470170974731,1.2115470170974731,1.2824079990386963,1.1932369470596311,1.2799170017242432,1751707653.0
2022-01-08,1.1875120401382446,1.1875120401382446,1.2526700496673584,1.1381160020828247,1.211467981338501,1499054949.0
2022-01-09,1.17385995388031,1.17385995388031,1.204035997390747,1.153478980064392,1.1876929998397827,1088569809.0
2022-01-10,1.128051996231079,1.128051996231079,1.178858995437622,1.080152988433838,1.1737860441207886,1481621292.0
2022-01-11,1.1851099729537964,1.1851099729537964,1.1936149597167969,1.125648021697998,1.127856969833374,1089929557.0
2022-01-12,1.3045350313186646,1.3045350313186646,1.30634605884552,1.1855510473251345,1.1855510473251345,1651269250.0
2022-01-13,1.2331609725952148,1.2331609725952148,1.3509949445724487,1.2331609725952148,1.3046560287475586,2022506483.0
2022-01-14,1.2909259796142578,1.2909259796142578,1.3065030574798584,1.2271050214767456,1.2333699464797974,1855980787.0
2022-01-15,1.2962629795074463,1.2962629795074463,1.315587043762207,1.257258057594299,1.2910890579223633,967735764.0
2022-01-16,1.407251000404358,1.407251000404358,1.4206409454345703,1.2911590337753296,1.2959330081939695,2436680646.0
2022-01-17,1.5941309928894043,1.5941309928894043,1.5941309928894043,1.3907630443572998,1.408210039138794,5285117130.0
2022-01-18,1.4655410051345823,1.4655410051345823,1.631297945976257,1.4182369709014893,1.5964800119400024,4287066351.0
2022-01-19,1.34175705909729,1.34175705909729,1.5311110019683838,1.3314779996871948,1.4649460315704346,3304139176.0
2022-01-20,1.2580549716949463,1.2580549716949463,1.4233380556106567,1.2578760385513306,1.3416539430618286,1686210420.0
2022-01-21,1.1232329607009888,1.1232329607009888,1.279778003692627,1.1091660261154177,1.2588030099868774,3009627794.0
2022-01-22,1.066715955734253,1.066715955734253,1.1521949768066406,0.9333969950675964,1.1230789422988892,3930474859.0
2022-01-23,1.122370958328247,1.122370958328247,1.1648730039596558,1.056931972503662,1.0676610469818115,2362627205.0
2022-01-24,1.0665980577468872,1.0665980577468872,1.1243380308151243,0.9591240286827089,1.1227819919586182,3237316963.0
2022-01-25,1.043573975563049,1.043573975563049,1.0720239877700806,0.9982119798660278,1.066519021987915,1766326155.0
2022-01-26,1.0790469646453855,1.0790469646453855,1.1496479511260986,1.026486039161682,1.043619990348816,2437592239.0
2022-01-27,1.0435329675674438,1.0435329675674438,1.0787349939346311,1.0091660022735596,1.0787349939346311,1519972359.0
2022-01-28,1.0506060123443604,1.0506060123443604,1.0583430528640747,1.0140960216522217,1.0432339906692505,1206550586.0
2022-01-29,1.0595699548721311,1.0595699548721311,1.0806139707565308,1.041646957397461,1.0504920482635498,913122499.0
2022-01-30,1.03747296333313,1.03747296333313,1.0753459930419922,1.028417944908142,1.0597480535507202,748084610.0
2022-01-31,1.0523029565811155,1.0523029565811155,1.05760395526886,1.012045979499817,1.0376149415969849,925666321.0
2022-02-01,1.0886240005493164,1.0886240005493164,1.09231698513031,1.0378860235214231,1.0522359609603882,1130552843.0
2022-02-02,1.028905987739563,1.028905987739563,1.1002399921417236,1.027750015258789,1.0903090238571167,1086043481.0
2022-02-03,1.0564440488815308,1.0564440488815308,1.057224988937378,1.0192610025405884,1.0286879539489746,873675008.0
2022-02-04,1.1356240510940552,1.1356240510940552,1.1356240510940552,1.0472970008850098,1.0562429428100586,1178757518.0
2022-02-05,1.1273449659347534,1.1273449659347534,1.1728849411010742,1.1026179790496826,1.1360609531402588,1363912644.0
2022-02-06,1.1445469856262207,1.1445469856262207,1.1478029489517212,1.10316801071167,1.1272350549697876,911521818.0
2022-02-07,1.197306990623474,1.197306990623474,1.206853985786438,1.1282639503479004,1.1443560123443604,2107219347.0
2022-02-08,1.178719997406006,1.178719997406006,1.257815957069397,1.1359130144119265,1.1976499557495115,2267265855.0
2022-02-09,1.1948100328445437,1.1948100328445437,1.2121570110321045,1.1547499895095823,1.1779580116271973,1239455609.0
2022-02-10,1.1524779796600342,1.1524779796600342,1.2186670303344729,1.1491819620132446,1.194635987281799,1810255178.0
2022-02-11,1.080346941947937,1.080346941947937,1.162572979927063,1.0725680589675903,1.1525709629058838,1395763170.0
2022-02-12,1.0581990480422974,1.0581990480422974,1.0914069414138794,1.0347169637680054,1.0805109739303589,1401190670.0
2022-02-13,1.0458190441131592,1.0458190441131592,1.0709439516067505,1.0356290340423584,1.0580079555511477,1066206015.0
2022-02-14,1.050266981124878,1.050266981124878,1.0527809858322144,1.021528959274292,1.045469045639038,1261583495.0
2022-02-15,1.1075860261917114,1.1075860261917114,1.1133660078048706,1.0500179529190063,1.0502179861068726,1370174980.0
2022-02-16,1.0849809646606443,1.0849809646606443,1.1105409860610962,1.069288969039917,1.107630968093872,1028924852.0
2022-02-17,1.0198949575424194,1.0198949575424194,1.0915119647979736,1.0122220516204834,1.0843180418014526,1093325576.0
2022-02-18,0.9971129894256592,0.9971129894256592,1.0413110256195068,0.9894729852676392,1.0202230215072632,1288743412.0
2022-02-19,0.9977030158042908,0.9977030158042908,1.0178539752960205,0.9775140285491944,0.9970049858093262,1104597763.0
2022-02-20,0.9329019784927368,0.9329019784927368,0.9976289868354796,0.9232950210571288,0.9976289868354796,1429017666.0
2022-02-21,0.8582360148429871,0.8582360148429871,0.9862470030784608,0.8577139973640442,0.9324520230293274,2072270994.0
2022-02-22,0.8890169858932495,0.8890169858932495,0.8937559723854065,0.8199899792671204,0.8581299781799316,2058499639.0
2022-02-23,0.8691689968109131,0.8691689968109131,0.9554309844970704,0.8691689968109131,0.8889889717102051,1824386011.0
2022-02-24,0.8534250259399414,0.8534250259399414,0.8823419809341431,0.752810001373291,0.8685150146484375,3629367685.0
2022-02-25,0.8980270028114319,0.8980270028114319,0.9065409898757936,0.8292440176010132,0.8535720109939575,1652894219.0
2022-02-26,0.8879179954528809,0.8879179954528809,0.9282960295677184,0.8854010105133057,0.8979960083961487,1099934921.0
2022-02-27,0.858335018157959,0.858335018157959,0.9126759767532348,0.840146005153656,0.8877879977226257,1278510571.0
2022-02-28,0.9598280191421508,0.9598280191421508,0.9676129817962646,0.8450400233268738,0.8578699827194214,1779202386.0
2022-03-01,0.9623460173606871,0.9623460173606871,1.0054030418395996,0.9449350237846376,0.9598860144615172,1778795527.0
2022-03-02,0.9386619925498962,0.9386619925498962,0.9736289978027344,0.929062008857727,0.9624249935150146,1262681262.0
2022-03-03,0.902658998966217,0.902658998966217,0.9440789818763732,0.8860729932785034,0.9387220144271852,986233549.0
2022-03-04,0.8428890109062195,0.8428890109062195,0.9030500054359436,0.83086097240448,0.902792990207672,1115108721.0
2022-03-05,0.8656719923019409,0.8656719923019409,0.8809400200843811,0.8248389959335327,0.8431749939918518,734896311.0
2022-03-06,0.8237519860267639,0.8237519860267639,0.87049800157547,0.8230040073394775,0.8656880259513855,670024869.0
2022-03-07,0.7973790168762207,0.7973790168762207,0.845475971698761,0.7832909822463989,0.8237379789352417,1040234323.0
2022-03-08,0.8012499809265137,0.8012499809265137,0.8191480040550232,0.7903180122375488,0.7971739768981934,955952004.0
2022-03-09,0.8492929935455322,0.8492929935455322,0.8614310026168823,0.8010069727897644,0.801485002040863,980869497.0
2022-03-10,0.8063160181045532,0.8063160181045532,0.8505759835243225,0.7912219762802124,0.8493549823760986,903650101.0
2022-03-11,0.7901250123977661,0.7901250123977661,0.8171470165252686,0.7859299778938293,0.806302011013031,792395101.0
2022-03-12,0.7906739711761475,0.7906739711761475,0.8008009791374207,0.7895650267601013,0.7900729775428772,493606091.0
2022-03-13,0.7909950017929077,0.7909950017929077,0.8190249800682068,0.7832509875297546,0.7905669808387756,772035954.0
2022-03-14,0.8039169907569885,0.8039169907569885,0.8120750188827515,0.7819079756736755,0.7904120087623596,924771999.0
2022-03-15,0.8000059723854065,0.8000059723854065,0.8156219720840454,0.7859169840812683,0.8038409948348999,832137304.0
2022-03-16,0.8383740186691284,0.8383740186691284,0.8386319875717163,0.7953959703445435,0.8000239729881287,1233395707.0
2022-03-17,0.8367840051651001,0.8367840051651001,0.8558800220489502,0.8299300074577332,0.8383619785308838,909733920.0
2022-03-18,0.8534330129623413,0.8534330129623413,0.8588799834251404,0.8228790163993835,0.8366569876670837,792706852.0
2022-03-19,0.9010990262031556,0.9010990262031556,0.9129210114479064,0.8519719839096069,0.8532739877700806,1103521076.0
2022-03-20,0.8770920038223267,0.8770920038223267,0.9146029949188232,0.8656690120697021,0.9013220071792604,949951339.0
2022-03-21,0.916782021522522,0.916782021522522,0.9275990128517152,0.8659189939498901,0.8772010207176208,1233477886.0
2022-03-22,0.9764400124549866,0.9764400124549866,0.9850329756736756,0.9095919728279114,0.9168879985809326,1699537576.0
2022-03-23,1.1074819564819336,1.1074819564819336,1.1074819564819336,0.95906800031662,0.9761620163917542,3447683427.0
2022-03-24,1.130010962486267,1.130010962486267,1.185750961303711,1.0854220390319824,1.1072039604187012,3671006856.0
2022-03-25,1.0978879928588867,1.0978879928588867,1.1638150215148926,1.075631022453308,1.130228042602539,2232929187.0
2022-03-26,1.1505939960479736,1.1505939960479736,1.1572309732437134,1.0822720527648926,1.0980149507522583,1407171432.0
2022-03-27,1.182147979736328,1.182147979736328,1.1833950281143188,1.1081249713897705,1.1510059833526611,1322194562.0
2022-03-28,1.1701840162277222,1.1701840162277222,1.242864966392517,1.1624679565429688,1.1823339462280271,2304056098.0
2022-03-29,1.191112041473389,1.191112041473389,1.2393579483032229,1.1690330505371094,1.1692850589752195,1761798381.0
2022-03-30,1.1903849840164185,1.1903849840164185,1.216668963432312,1.1676080226898191,1.1909799575805664,1424442312.0
2022-03-31,1.1418509483337402,1.1418509483337402,1.2263200283050537,1.1371619701385498,1.1902990341186523,1745903089.0
2022-04-01,1.165424942970276,1.165424942970276,1.1729730367660522,1.107619047164917,1.1419520378112793,1687785845.0
2022-04-02,1.1560070514678955,1.1560070514678955,1.193843960762024,1.1510499715805054,1.165444016456604,1224117012.0
2022-04-03,1.1859409809112549,1.1859409809112549,1.1985429525375366,1.1466870307922363,1.1559089422225952,976725814.0
2022-04-04,1.2129449844360352,1.2129449844360352,1.2403579950332642,1.1654930114746094,1.1857999563217163,2447778820.0
2022-04-05,1.170801043510437,1.170801043510437,1.2173930406570437,1.1675479412078855,1.2130290269851685,1188106135.0
2022-04-06,1.052770972251892,1.052770972251892,1.1716070175170898,1.0523790121078491,1.1707919836044312,1710318316.0
2022-04-07,1.091894030570984,1.091894030570984,1.0984690189361572,1.0451380014419556,1.053128957748413,1139697598.0
2022-04-08,1.0263259410858154,1.0263259410858154,1.097432017326355,1.0213700532913208,1.0916320085525513,926095649.0
2022-04-09,1.0450149774551392,1.0450149774551392,1.0450750589370728,1.0237900018692017,1.0259120464324951,640896639.0
2022-04-10,1.0308849811553955,1.0308849811553955,1.0680299997329712,1.0287569761276243,1.0450119972229004,626332866.0
2022-04-11,0.92044997215271,0.92044997215271,1.030671000480652,0.9201160073280334,1.030671000480652,1398303911.0
2022-04-12,0.955145001411438,0.955145001411438,0.9808549880981444,0.9205989837646484,0.9205989837646484,1076130201.0
2022-04-13,0.9746959805488586,0.9746959805488586,0.9781529903411864,0.9373999834060668,0.9551219940185548,791702878.0
2022-04-14,0.9324120283126832,0.9324120283126832,0.98362398147583,0.925471007823944,0.9745690226554872,812010499.0
2022-04-15,0.954716980457306,0.954716980457306,0.9579880237579346,0.9324740171432496,0.9325289726257324,574655010.0
2022-04-16,0.9526399970054626,0.9526399970054626,0.9610810279846193,0.9398519992828368,0.9547039866447448,468473785.0
2022-04-17,0.9174659848213196,0.9174659848213196,0.96151202917099,0.9153460264205932,0.9525309801101683,528371933.0
2022-04-18,0.9367300271987916,0.9367300271987916,0.9373679757118224,0.87773597240448,0.9175090193748474,1105222191.0
2022-04-19,0.953333020210266,0.953333020210266,0.954662024974823,0.9282010197639464,0.9367619752883912,777142382.0
2022-04-20,0.9373409748077391,0.9373409748077391,0.9747350215911864,0.9325100183486938,0.9533249735832214,828312845.0
2022-04-21,0.9104740023612976,0.9104740023612976,0.969452977180481,0.8969119787216187,0.937272012233734,871111347.0
2022-04-22,0.9071540236473083,0.9071540236473083,0.9237409830093384,0.8939729928970337,0.9103350043296814,725788912.0
2022-04-23,0.8885030150413513,0.8885030150413513,0.910614013671875,0.884660005569458,0.9071850180625916,447997661.0
2022-04-24,0.8863499760627747,0.8863499760627747,0.8978549838066101,0.8818569779396057,0.8882790207862854,487629549.0
2022-04-25,0.8986949920654297,0.8986949920654297,0.9017069935798644,0.8302320241928101,0.8863779902458191,1139869029.0
2022-04-26,0.8276450037956238,0.8276450037956238,0.9011369943618774,0.8210110068321228,0.8985769748687744,1020049782.0
2022-04-27,0.840595006942749,0.840595006942749,0.8539419770240784,0.8225899934768677,0.8275409936904907,927312593.0
