Date,LINK-USD_ADJCLOSE,LINK-USD_CLOSE,LINK-USD_HIGH,LINK-USD_LOW,LINK-USD_OPEN,LINK-USD_VOLUME
2021-11-26,23.856281280517575,23.856281280517575,26.57120132446289,23.21697235107422,26.3903751373291,1451397540.0
2021-11-27,24.11475944519043,24.11475944519043,24.96947288513184,23.83278083801269,23.946802139282227,757714824.0
2021-11-28,24.823909759521484,24.823909759521484,24.896841049194336,22.923444747924805,24.13875389099121,836676572.0
2021-11-29,25.01792526245117,25.01792526245117,25.51533317565918,24.61510467529297,24.84884452819824,772950069.0
2021-11-30,25.341773986816406,25.341773986816406,26.508655548095703,24.225584030151367,25.012086868286133,1001383387.0
2021-12-01,25.356210708618164,25.356210708618164,26.9204158782959,25.024314880371094,25.29147148132324,918605444.0
2021-12-02,24.537094116210938,24.537094116210938,25.365177154541016,24.26401138305664,25.365177154541016,754628307.0
2021-12-03,23.291526794433597,23.291526794433597,25.880491256713867,22.693796157836918,24.56698608398437,1012128906.0
2021-12-04,20.667728424072266,20.667728424072266,23.382211685180664,15.549089431762695,23.382211685180664,2372072138.0
2021-12-05,19.47732162475586,19.47732162475586,20.94878196716309,18.529468536376957,20.666725158691406,1199283300.0
2021-12-06,19.88426780700684,19.88426780700684,19.926729202270508,17.267677307128906,19.497690200805664,1255772873.0
2021-12-07,21.09157371520996,21.09157371520996,21.158838272094727,19.753881454467773,19.88286781311035,1154171652.0
2021-12-08,22.886016845703125,22.886016845703125,23.10215759277344,20.82253646850586,21.091989517211918,1746207071.0
2021-12-09,20.306026458740234,20.306026458740234,23.053564071655277,20.291046142578125,22.8437557220459,1282728787.0
2021-12-10,18.583904266357425,18.583904266357425,20.884544372558597,18.51622009277344,20.299955368041992,1073605294.0
2021-12-11,19.94931030273437,19.94931030273437,20.168121337890625,18.26146507263184,18.59083747863769,843949544.0
2021-12-12,20.45658493041992,20.45658493041992,20.823474884033203,19.27879905700684,19.945531845092773,580366114.0
2021-12-13,17.77545928955078,17.77545928955078,20.55698013305664,17.351240158081055,20.45744514465332,906680239.0
2021-12-14,17.587615966796875,17.587615966796875,18.57377052307129,17.53154182434082,17.787418365478516,847438318.0
2021-12-15,19.71448516845703,19.71448516845703,19.918025970458984,17.320510864257812,18.46222686767578,1012068389.0
2021-12-16,18.78617286682129,18.78617286682129,20.310325622558597,18.70233917236328,19.69500541687012,730580557.0
2021-12-17,18.291275024414062,18.291275024414062,19.202302932739254,17.79973030090332,18.76231575012207,764761467.0
2021-12-18,19.518829345703125,19.518829345703125,19.962373733520508,17.851829528808594,18.292774200439453,828823192.0
2021-12-19,18.85244369506836,18.85244369506836,20.32924461364746,18.832582473754883,19.545085906982425,711425525.0
2021-12-20,18.747501373291016,18.747501373291016,19.201929092407227,18.05916786193848,18.87470054626465,695392844.0
2021-12-21,19.45420455932617,19.45420455932617,19.666597366333008,18.395166397094727,18.757226943969727,591612598.0
2021-12-22,19.91473960876465,19.91473960876465,20.80475234985352,19.261857986450195,19.438899993896484,711364881.0
2021-12-23,22.141969680786133,22.141969680786133,22.218738555908203,19.617338180541992,19.93218421936035,1116286218.0
2021-12-24,21.47300910949707,21.47300910949707,22.64861869812012,21.25020217895508,22.162641525268555,871649697.0
2021-12-25,22.12022590637207,22.12022590637207,22.40900421142578,21.37428474426269,21.49117088317871,579575331.0
2021-12-26,23.00971221923828,23.00971221923828,23.50770568847656,21.147613525390625,22.111785888671875,1131619033.0
2021-12-27,22.98203659057617,22.98203659057617,24.459209442138672,22.7802734375,22.988582611083984,1140446209.0
2021-12-28,20.391454696655277,20.391454696655277,23.0139102935791,20.383493423461918,23.0139102935791,1400462512.0
2021-12-29,19.70285415649414,19.70285415649414,20.96102905273437,19.57467269897461,20.39762687683105,1191442199.0
2021-12-30,19.9703426361084,19.9703426361084,20.41877174377441,19.192333221435547,19.74891471862793,940227826.0
2021-12-31,19.59232521057129,19.59232521057129,20.560415267944336,19.13685607910156,19.962461471557617,924042396.0
2022-01-01,20.665088653564453,20.665088653564453,20.668949127197266,19.574094772338867,19.59361267089844,673457576.0
2022-01-02,21.83189010620117,21.83189010620117,22.12900161743164,20.61571884155273,20.66617774963379,991669491.0
2022-01-03,23.57390594482422,23.57390594482422,23.609920501708984,21.346864700317383,21.83207321166992,1570395059.0
2022-01-04,23.52586555480957,23.52586555480957,24.38787651062012,22.903562545776367,23.59302520751953,1880544655.0
2022-01-05,25.44780158996582,25.44780158996582,27.28758811950684,22.83167266845703,23.525678634643555,4041232729.0
2022-01-06,25.377212524414062,25.377212524414062,25.91974258422852,23.54539680480957,25.43660545349121,3194740641.0
2022-01-07,25.96063995361328,25.96063995361328,27.132686614990234,22.90793228149414,25.37331962585449,3714503464.0
2022-01-08,25.47480010986328,25.47480010986328,27.177169799804688,23.810571670532227,25.96207427978516,2828318535.0
2022-01-09,27.56621742248535,27.56621742248535,28.51118850708008,25.29500961303711,25.475780487060547,3305192981.0
2022-01-10,27.88326644897461,27.88326644897461,28.38072395324707,25.351890563964844,27.56212043762207,3384889431.0
2022-01-11,26.69095039367676,26.69095039367676,28.57093620300293,26.02193260192871,27.890470504760746,2522063090.0
2022-01-12,26.777944564819336,26.777944564819336,27.13182258605957,25.77157211303711,26.68826484680176,1991680592.0
2022-01-13,24.872852325439453,24.872852325439453,26.77823257446289,24.570558547973636,26.77823257446289,1559977351.0
2022-01-14,25.781768798828125,25.781768798828125,25.821067810058597,24.04926300048828,24.874753952026367,1319205919.0
2022-01-15,25.252832412719727,25.252832412719727,26.14071083068848,25.24087905883789,25.77488136291504,968706044.0
2022-01-16,25.55315589904785,25.55315589904785,26.26625061035156,24.87500762939453,25.250362396240234,955673115.0
2022-01-17,23.8410587310791,23.8410587310791,25.598190307617188,23.436006546020508,25.553203582763672,942248766.0
2022-01-18,23.003719329833984,23.003719329833984,24.2893009185791,22.17359161376953,23.839618682861328,992141256.0
2022-01-19,21.653993606567383,21.653993606567383,23.109703063964844,21.344974517822266,23.003881454467773,1017408544.0
2022-01-20,20.19513893127441,20.19513893127441,22.890766143798828,20.19513893127441,21.653717041015625,712920312.0
2022-01-21,17.426189422607422,17.426189422607422,20.443946838378903,17.341781616210938,20.2061767578125,1701511646.0
2022-01-22,15.82758617401123,15.82758617401123,17.749223709106445,14.593436241149902,17.433748245239258,1835315578.0
2022-01-23,16.56523323059082,16.56523323059082,16.744186401367188,15.289765357971191,15.835529327392578,1291236126.0
2022-01-24,15.584161758422852,15.584161758422852,16.601947784423828,13.620351791381836,16.574758529663086,1683893370.0
2022-01-25,15.527324676513672,15.527324676513672,15.991530418395996,14.691471099853516,15.584380149841309,1111524593.0
2022-01-26,15.270565032958984,15.270565032958984,16.635276794433594,14.82795524597168,15.523802757263184,1232890805.0
2022-01-27,15.18051815032959,15.18051815032959,15.635826110839844,14.423870086669922,15.26790714263916,940104102.0
2022-01-28,16.1232852935791,16.1232852935791,16.211301803588867,14.801682472229004,15.17689323425293,836710758.0
2022-01-29,16.205904006958008,16.205904006958008,16.639623641967773,16.009414672851562,16.12401008605957,636807816.0
2022-01-30,17.76853370666504,17.76853370666504,17.999835968017578,16.1055965423584,16.209232330322266,1053942921.0
2022-01-31,17.240427017211914,17.240427017211914,17.790382385253906,16.627328872680664,17.770357131958008,1092970484.0
2022-02-01,17.0242919921875,17.0242919921875,17.78755760192871,16.922941207885742,17.238231658935547,867224795.0
2022-02-02,15.819188117980955,15.819188117980955,17.32616424560547,15.727914810180664,17.022890090942383,688131680.0
2022-02-03,16.178110122680664,16.178110122680664,16.243289947509766,15.36882781982422,15.812664985656738,703499783.0
2022-02-04,17.4454402923584,17.4454402923584,17.4454402923584,16.054845809936523,16.176837921142578,794900304.0
2022-02-05,17.80269432067871,17.80269432067871,18.25808334350586,17.451297760009766,17.451297760009766,751330475.0
2022-02-06,18.039453506469727,18.039453506469727,18.117868423461918,17.32990264892578,17.80304718017578,524933401.0
2022-02-07,18.87679481506348,18.87679481506348,19.323884963989254,17.746797561645508,18.04258346557617,965971035.0
2022-02-08,18.42635536193848,18.42635536193848,19.476022720336918,17.821300506591797,18.88332176208496,967552188.0
2022-02-09,18.64273452758789,18.64273452758789,18.731529235839844,17.863407135009766,18.418546676635746,595027111.0
2022-02-10,17.525623321533203,17.525623321533203,18.736427307128903,17.48549461364746,18.64422035217285,908391839.0
2022-02-11,16.184280395507812,16.184280395507812,17.796588897705078,16.019603729248047,17.526592254638672,763347982.0
2022-02-12,15.951390266418455,15.951390266418455,16.357929229736328,15.655256271362305,16.1848201751709,626686625.0
2022-02-13,15.735865592956545,15.735865592956545,16.30121612548828,15.616374015808104,15.95107078552246,452404673.0
2022-02-14,15.939895629882812,15.939895629882812,16.074268341064453,15.285943984985352,15.725197792053224,591985333.0
2022-02-15,17.319860458374023,17.319860458374023,17.362409591674805,15.854302406311035,15.938549041748049,664037510.0
2022-02-16,17.17413330078125,17.17413330078125,17.35198211669922,16.58258819580078,17.322099685668945,611453253.0
2022-02-17,15.57224464416504,15.57224464416504,17.412431716918945,15.555219650268556,17.16320037841797,728506249.0
2022-02-18,15.232380867004396,15.232380867004396,16.013790130615234,15.136362075805664,15.58016300201416,606968424.0
2022-02-19,15.521562576293944,15.521562576293944,15.602683067321776,14.89521026611328,15.229276657104492,481658064.0
2022-02-20,14.649103164672852,14.649103164672852,15.521750450134276,14.49162769317627,15.521750450134276,563513095.0
2022-02-21,13.538114547729492,13.538114547729492,15.26511573791504,13.51419734954834,14.649110794067385,891469435.0
2022-02-22,14.026960372924805,14.026960372924805,14.13685131072998,13.18057918548584,13.531328201293944,787190111.0
2022-02-23,13.407191276550291,13.407191276550291,14.582829475402832,13.407191276550291,14.02634334564209,689391650.0
2022-02-24,13.26722812652588,13.26722812652588,13.75416660308838,11.496586799621582,13.402457237243652,1610374417.0
2022-02-25,14.338565826416016,14.338565826416016,14.455963134765623,13.16127872467041,13.268253326416016,895644068.0
2022-02-26,14.690320014953612,14.690320014953612,14.892526626586914,14.19304656982422,14.338096618652344,720663937.0
2022-02-27,13.654266357421877,13.654266357421877,14.817864418029783,13.56932544708252,14.688767433166504,771250377.0
2022-02-28,15.116470336914062,15.116470336914062,15.116470336914062,13.430253982543944,13.65306282043457,847661301.0
2022-03-01,15.334708213806152,15.334708213806152,15.68760871887207,14.846280097961426,15.117332458496094,879579688.0
2022-03-02,15.29494857788086,15.29494857788086,15.812703132629396,15.012807846069336,15.335350036621094,882202397.0
2022-03-03,14.897106170654297,14.897106170654297,15.335022926330566,14.550544738769531,15.295241355895996,645474814.0
2022-03-04,13.714876174926758,13.714876174926758,14.928227424621582,13.64563274383545,14.898262977600098,741956068.0
2022-03-05,14.022286415100098,14.022286415100098,14.227136611938477,13.502817153930664,13.718465805053713,435915276.0
2022-03-06,13.338134765625,13.338134765625,14.094637870788574,13.333985328674316,14.023051261901855,470032067.0
2022-03-07,12.71272087097168,12.71272087097168,13.616474151611328,12.513527870178224,13.338630676269531,832604165.0
2022-03-08,13.077510833740234,13.077510833740234,13.51270866394043,12.656606674194336,12.712453842163086,783095581.0
2022-03-09,14.015893936157228,14.015893936157228,14.358392715454102,13.080608367919922,13.080608367919922,835748199.0
2022-03-10,13.195725440979004,13.195725440979004,14.079368591308594,13.053836822509766,14.014789581298828,681196682.0
2022-03-11,13.07819938659668,13.07819938659668,13.582839012145996,12.888590812683104,13.19627571105957,602728183.0
2022-03-12,13.186159133911133,13.186159133911133,13.427348136901855,13.071296691894531,13.077938079833984,413115366.0
2022-03-13,12.74045753479004,12.74045753479004,13.397594451904297,12.66395092010498,13.181357383728027,394434361.0
2022-03-14,13.401471138000488,13.401471138000488,13.401471138000488,12.65934944152832,12.739392280578612,597073217.0
2022-03-15,13.714278221130373,13.714278221130373,13.753413200378418,12.920025825500488,13.400629997253418,532677812.0
2022-03-16,14.696399688720703,14.696399688720703,14.70619010925293,13.69442653656006,13.713659286499023,885932966.0
2022-03-17,14.421710968017578,14.421710968017578,14.872303009033203,14.28701400756836,14.69365406036377,634934271.0
2022-03-18,15.02858066558838,15.02858066558838,15.218111038208008,14.158987045288086,14.421184539794922,680727320.0
2022-03-19,14.97515869140625,14.97515869140625,15.370284080505373,14.885062217712402,15.02804946899414,572066741.0
2022-03-20,14.552144050598145,14.552144050598145,15.087616920471191,14.481600761413574,14.978293418884276,489257880.0
2022-03-21,15.007802963256836,15.007802963256836,15.21841812133789,14.368825912475586,14.550983428955078,601520896.0
2022-03-22,15.450860977172852,15.450860977172852,15.810006141662598,14.994159698486328,15.006114959716797,723788130.0
2022-03-23,15.800262451171877,15.800262451171877,15.887228965759276,15.188298225402832,15.451191902160645,623032500.0
2022-03-24,16.171621322631836,16.171621322631836,16.37179946899414,15.633796691894531,15.8012056350708,780438729.0
2022-03-25,15.584914207458496,15.584914207458496,16.420242309570312,15.530818939208984,16.17235565185547,642184816.0
2022-03-26,15.821913719177246,15.821913719177246,15.89773941040039,15.559443473815918,15.585329055786133,419682097.0
2022-03-27,16.84952735900879,16.84952735900879,16.84952735900879,15.710041999816896,15.82398796081543,608420929.0
2022-03-28,16.517032623291016,16.517032623291016,17.30991554260254,16.506223678588867,16.850780487060547,816293962.0
2022-03-29,16.973129272460938,16.973129272460938,17.44858169555664,16.511608123779297,16.511608123779297,721999818.0
2022-03-30,17.209745407104492,17.209745407104492,17.51236915588379,16.616619110107422,16.97304344177246,764422646.0
2022-03-31,16.910993576049805,16.910993576049805,17.988101959228516,16.730558395385742,17.209388732910156,843648119.0
2022-04-01,17.312368392944336,17.312368392944336,17.3363037109375,16.278377532958984,16.914247512817383,716106148.0
2022-04-02,17.403167724609375,17.403167724609375,17.831132888793945,17.170976638793945,17.3111572265625,640737307.0
2022-04-03,18.09421730041504,18.09421730041504,18.289655685424805,17.221837997436523,17.402095794677734,665179387.0
2022-04-04,17.474639892578125,17.474639892578125,18.091960906982425,16.913375854492188,18.091960906982425,687241648.0
2022-04-05,16.77373504638672,16.77373504638672,17.609939575195312,16.769649505615234,17.477863311767578,491996331.0
